Timestamp,Pod_Name,CPU_m,Memory_Mi
09:07:12,wordpress-mysql-8484774888-46s7v,148m,553Mi
09:07:17,wordpress-deployment-7c7bb76d6f-66hfm,271m,185Mi
09:07:17,wordpress-deployment-7c7bb76d6f-n4rz9,226m,151Mi
09:07:17,wordpress-deployment-7c7bb76d6f-q8q95,356m,192Mi
09:07:17,wordpress-deployment-7c7bb76d6f-sdtc8,273m,197Mi
09:07:17,wordpress-mysql-8484774888-46s7v,148m,553Mi
09:07:22,wordpress-deployment-7c7bb76d6f-66hfm,376m,192Mi
09:07:22,wordpress-deployment-7c7bb76d6f-n4rz9,302m,159Mi
09:07:22,wordpress-deployment-7c7bb76d6f-q8q95,356m,192Mi
09:07:22,wordpress-deployment-7c7bb76d6f-sdtc8,317m,197Mi
09:07:22,wordpress-mysql-8484774888-46s7v,158m,553Mi
09:07:27,wordpress-deployment-7c7bb76d6f-66hfm,376m,192Mi
09:07:27,wordpress-deployment-7c7bb76d6f-n4rz9,302m,159Mi
09:07:27,wordpress-deployment-7c7bb76d6f-q8q95,356m,192Mi
09:07:27,wordpress-deployment-7c7bb76d6f-sdtc8,317m,197Mi
09:07:27,wordpress-mysql-8484774888-46s7v,158m,553Mi
09:07:32,wordpress-deployment-7c7bb76d6f-66hfm,376m,192Mi
09:07:32,wordpress-deployment-7c7bb76d6f-n4rz9,302m,159Mi
09:07:32,wordpress-deployment-7c7bb76d6f-q8q95,356m,192Mi
09:07:32,wordpress-deployment-7c7bb76d6f-sdtc8,317m,197Mi
09:07:32,wordpress-mysql-8484774888-46s7v,158m,553Mi
09:07:37,wordpress-deployment-7c7bb76d6f-66hfm,363m,194Mi
09:07:37,wordpress-deployment-7c7bb76d6f-n4rz9,265m,161Mi
09:07:37,wordpress-deployment-7c7bb76d6f-q8q95,361m,193Mi
09:07:37,wordpress-deployment-7c7bb76d6f-sdtc8,320m,201Mi
